;Unnamed: 0;Ja;En;Reading;Frequency Rank;Cumulative Freq. Pct.;Frequency Pct.;JLPT Level;WK Level;Item Type;Tags
6450;6450;食べ放題;all-you-can-eat,eating as much as one likes;たべほうだい;4736;98.57968417;0.00066886;;15;V;p4
6451;6451;食らう;to eat,to drink,to wolf,to knock back;くらう;4736;98.58035302;0.00066886;;-1;V;p4
6452;6452;飯ごう;(soldier's) cooking utensils,mess kit;はんごう;4736;98.58102188;0.00066886;;-1;V;p4
6453;6453;飲み物;drink,beverage;のみもの;4736;98.58169073;0.00066886;N5;12;V;p4
6454;6454;飼う;to keep (a pet or other animal),to have,to own,to raise,to rear,to feed;かう;4736;98.58235959;0.00066886;N3;32;V;p4
6455;6455;飾り付け;decoration,arrangement;かざりつけ;4736;98.58302845;0.00066886;;-1;V;p4
6456;6456;餃子;gyoza,pot sticker,crescent-shaped pan-fried dumplings stuffed with minced pork and vegetables;ギョーザ;4736;98.5836973;0.00066886;;-1;V;p4
6457;6457;餅;mochi,(sticky) rice cake;もち;4736;98.58436616;0.00066886;N2;-1;V;p4
6458;6458;館;house,hall,building;かん;4736;98.58503501;0.00066886;N1;-1;V;p4
6459;6459;馬鹿馬鹿しい;absurd,ridiculous,silly,ludicrous,nonsensical,asinine,foolish;ばかばかしい;4736;98.58570387;0.00066886;N1;38;V;p4
6460;6460;駆ける;to run (race, esp. horse),to dash;かける;4736;98.58637273;0.00066886;N1;40;V;p4
6461;6461;騒動;strife,riot,rebellion,turmoil;そうどう;4736;98.58704158;0.00066886;N1;-1;V;p4
6462;6462;骨;bone;ほね;4736;98.58771044;0.00066886;N3;14;V;p4
6463;6463;高１;first year of high school,first-year high school student;こういち;4736;98.58837929;0.00066886;;-1;V;p4
6464;6464;高まい;noble,lofty,high-minded;こうまい;4736;98.58904815;0.00066886;;-1;V;p4
6465;6465;高み;height,elevated place;たかみ;4736;98.58971701;0.00066886;;-1;V;p4
6466;6466;高橋;Takaba;たかば;4736;98.59038586;0.00066886;;-1;V;p4
6467;6467;高級;high class,high grade;こうきゅう;4736;98.59105472;0.00066886;N2;11;V;p4
6468;6468;高貴;high class,noble;こうき;4736;98.59172358;0.00066886;;-1;V;p4
6469;6469;髪型;hair style,coiffure,hairdo;かみがた;4736;98.59239243;0.00066886;;44;V;p4
6470;6470;魔術;black magic,sorcery;まじゅつ;4736;98.59306129;0.00066886;;46;V;p4
6471;6471;鳥肌;gooseflesh,goose pimples,goose bumps;とりはだ;4736;98.59373014;0.00066886;;45;V;p4
6472;6472;鶏;bird;とり;4736;98.594399;0.00066886;N5;7;V;p4
6473;6473;鶏肉;chicken meat;とりにく;4736;98.59506786;0.00066886;;58;V;p4
6474;6474;黄泉の国;hades,realm of the dead,the next world;よみのくに;4736;98.59573671;0.00066886;;-1;V;p4
