;Unnamed: 0;Ja;En;Reading;Frequency Rank;Cumulative Freq. Pct.;Frequency Pct.;JLPT Level;WK Level;Item Type;Tags
3175;3175;気分転換;change of pace,change of mood,(mental) break (e.g. going for a walk),refreshment;きぶんてんかん;2879;95.59959601;0.00167214;;-1;V;p4
3176;3176;気持ちよい;good feeling,feeling good;きもちよい;2879;95.60126815;0.00167214;;11;V;p4
3177;3177;河川敷;flood plain,river terrace,riverside area,area between river and river bank;かせんじき;2879;95.60294029;0.00167214;;-1;V;p4
3178;3178;泊;counter for nights of a stay;はく;2879;95.60461243;0.00167214;N1;-1;V;p4
3179;3179;海外;foreign,abroad,overseas;かいがい;2879;95.60628457;0.00167214;N3;6;V;p4
3180;3180;消す;to erase,to delete,to cross out;けす;2879;95.60795671;0.00167214;N5;12;V;p4
3181;3181;消費;consumption,expenditure;しょうひ;2879;95.60962885;0.00167214;N3;22;V;p4
3182;3182;深める;to deepen,to heighten,to intensify;ふかめる;2879;95.61130099;0.00167214;N1;-1;V;p4
3183;3183;渡る;to cross over,to go across;わたる;2879;95.61297313;0.00167214;N5;25;V;p4
3184;3184;漢;China;かん;2879;95.61464527;0.00167214;;-1;V;p4
3185;3185;無意識;unconsciousness;むいしき;2879;95.61631741;0.00167214;;19;V;p4
3186;3186;無理やり;forcibly,against one's will;むりやり;2879;95.61798955;0.00167214;;-1;V;p4
3187;3187;無視;disregarding,ignoring;むし;2879;95.61966169;0.00167214;N3;24;V;p4
3188;3188;無論;of course,certainly,naturally;むろん;2879;95.62133383;0.00167214;N1;-1;V;p4
3189;3189;焦げる;to burn,to scorch,to char,to singe;こげる;2879;95.62300597;0.00167214;N2;42;V;p4
3190;3190;照らす;to shine on,to illuminate;てらす;2879;95.62467811;0.00167214;N2;30;V;p4
3191;3191;照れくさい;embarrassing,awkward;てれくさい;2879;95.62635025;0.00167214;;-1;V;p4
3192;3192;煮込む;to boil well,to stew,to simmer (for a long time);にこむ;2879;95.62802239;0.00167214;;-1;V;p4
3193;3193;熱;heat;ねつ;2879;95.62969453;0.00167214;N4;13;V;p4
3194;3194;熱心;zealous,enthusiastic,ardent,fervent,keen,eager;ねっしん;2879;95.63136667;0.00167214;N3;13;V;p4
3195;3195;爆笑;roar of laughter (from multiple people),burst of laughter,uproarious laughter;ばくしょう;2879;95.63303881;0.00167214;;37;V;p4
3196;3196;物事;things,everything;ものごと;2879;95.63471095;0.00167214;N3;-1;V;p4
3197;3197;犬;dog (Canis (lupus) familiaris);いぬ;2879;95.63638309;0.00167214;N5;2;V;p4
3198;3198;犯;perpetrators of (some) crime,(some type of) crime;はん;2879;95.63805523;0.00167214;;-1;V;p4
3199;3199;独特;peculiarity,uniqueness,characteristic;どくとく;2879;95.63972737;0.00167214;N3;26;V;p4
