;Unnamed: 0;Ja;En;Kunyomi;Onyomi;Frequency Rank;Cumulative Freq. Pct.;Frequency Pct.;JLPT Level;WK Level;Item Type;Tags
24;24;城;castle;しろ;じょう;25;30.56537901;0.83383235;N3;23;K;p4
25;25;日;day,sun,Japan,counter for days;ひ;にち;26;31.37830906;0.81293005;N4;2;K;p4
26;26;鐘;bell,gong,chimes;かね;しょう;27;32.16468754;0.78637848;N2;45;K;p4
27;27;菜;vegetable,side dish,greens;な;さい;28;32.92225474;0.7575672;;-1;K;p4
28;28;言;say,word;いう;げん;29;33.66682861;0.74457388;N5;12;K;p4
29;29;気;spirit,mind,air,atmosphere,mood;いき;き;30;34.38598077;0.71915216;N4;4;K;p4
30;30;見;see,hopes,chances,idea,opinion,look at,visible;みる;けん;31;35.09778888;0.71180811;N5;22;K;p4
31;31;小;little,small;ちいさい;しょう;32;35.79151931;0.69373044;N5;24;K;p4
32;32;久;long time,old story;ひさしい;きゅう;33;36.47621092;0.68469161;N1;32;K;p4
33;33;出;exit,leave,go out,come out,put out,protrude;でる;しゅつ;34;37.1603376;0.68412668;N3;30;K;p4
34;34;巽;southeast;たつみ;そん;35;37.82751647;0.66717887;;-1;K;p4
35;35;川;stream,river,river or three-stroke river radical (no. 47);かわ;せん;36;38.48057216;0.65305569;N5;1;K;p4
36;36;上;above,up;うえ;じょう;37;39.12402409;0.64345193;N5;1;K;p4
37;37;前;in front,before;まえ;ぜん;38;39.75052821;0.62650412;N5;4;K;p4
