;Unnamed: 0;Ja;En;Kunyomi;Onyomi;Frequency Rank;Cumulative Freq. Pct.;Frequency Pct.;JLPT Level;WK Level;Item Type;Tags
970;970;季;seasons;;き;958;98.00015818;0.0062142;N4;19;K;p4
971;971;尽;exhaust,use up,run out of,deplete,befriend,serve;つきる;じん;958;98.00637238;0.0062142;N1;50;K;p4
972;972;憩;recess,rest,relax,repose;いこい;けい;958;98.01258658;0.0062142;;-1;K;p4
973;973;戸;door,counter for houses,door radical (no. 63);と;こ;958;98.01880077;0.0062142;N5;3;K;p4
974;974;提;propose,take along,carry in hand;さげる;てい;958;98.02501497;0.0062142;N3;22;K;p4
975;975;既;previously,already,long ago;すでに;き;958;98.03122917;0.0062142;N3;31;K;p4
976;976;検;examination,investigate;しらべる;けん;958;98.03744337;0.0062142;N3;21;K;p4
977;977;標;signpost,seal,mark,stamp,imprint,symbol,emblem,trademark,evidence,souvenir,target;しるべ;ひょう;958;98.04365756;0.0062142;N3;26;K;p4
978;978;権;authority,power,rights;おもり;けん;958;98.04987176;0.0062142;N3;21;K;p4
979;979;沈;sink,be submerged,subside,be depressed,aloes;しずむ;ちん;958;98.05608596;0.0062142;N3;43;K;p4
980;980;洗;wash,inquire into,probe;あらう;せん;958;98.06230016;0.0062142;N5;51;K;p4
981;981;灯;lamp,a light,light,counter for lights;ひ;とう;958;98.06851435;0.0062142;N3;48;K;p4
982;982;玉;jewel,ball;たま;ぎょく;958;98.07472855;0.0062142;N3;2;K;p4
983;983;産;products,bear,give birth,yield,childbirth,native,property;うむ;さん;958;98.08094275;0.0062142;N4;22;K;p4
984;984;省;focus,government ministry,conserve;かえりみる;せい;958;98.08715695;0.0062142;N2;29;K;p4
985;985;称;appellation,praise,admire,name,title,fame;たたえる;しょう;958;98.09337115;0.0062142;N4;40;K;p4
986;986;穏;calm,quiet,moderation;おだやか;おん;958;98.09958534;0.0062142;N3;46;K;p4
987;987;褒;praise,extol;ほめる;ほう;958;98.10579954;0.0062142;N4;40;K;p4
988;988;販;marketing,sell,trade;;はん;958;98.11201374;0.0062142;N3;24;K;p4
989;989;賭;gamble,wager,bet;かける;と;958;98.11822794;0.0062142;N1;45;K;p4
990;990;載;ride,board,get on,place,spread,10**44,record,publish;のせる;さい;958;98.12444213;0.0062142;N3;26;K;p4
991;991;避;evade,avoid,avert,ward off,shirk,shun;さける;ひ;958;98.13065633;0.0062142;N3;38;K;p4
992;992;飴;rice jelly,candy;あめ;い;958;98.13687053;0.0062142;;-1;K;p4
993;993;騙;deceive;かたる;へん;958;98.14308473;0.0062142;;-1;K;p4
994;994;互;mutually,reciprocally,together;たがい;ご;995;98.14873399999999;0.00564927;N3;35;K;p4
995;995;冬;winter;ふゆ;とう;995;98.15438327;0.00564927;N5;3;K;p4
996;996;功;achievement,merits,success,honor,credit;いさお;こう;995;98.16003254;0.00564927;N2;32;K;p4
997;997;叶;grant,answer;かなえる;きょう;995;98.16568181;0.00564927;;-1;K;p4
998;998;含;contain,include,hold in the mouth,bear in mind,understand,cherish;ふくむ;がん;995;98.17133108;0.00564927;N3;25;K;p4
999;999;呆;be amazed,disgusted,shocked;ほける;ほう;995;98.17698035;0.00564927;N2;56;K;p4
1000;1000;堅;strict,hard,solid,tough,tight,reliable;かたい;けん;995;98.18262962;0.00564927;N4;14;K;p4
1001;1001;境;boundary,border,region;さかい;きょう;995;98.18827889;0.00564927;N3;24;K;p4
1002;1002;妻;wife,spouse;つま;さい;995;98.19392816;0.00564927;N4;20;K;p4
