;Unnamed: 0;Ja;En;Kunyomi;Onyomi;Frequency Rank;Cumulative Freq. Pct.;Frequency Pct.;JLPT Level;WK Level;Item Type;Tags
800;800;挨;approach,draw near,push open;ひらく;あい;793;96.64094365;0.01016869;;-1;K;p4
801;801;撮;snapshot,take pictures;とる;さつ;793;96.65111234;0.01016869;N5;30;K;p4
802;802;易;easy,ready to,simple,fortune-telling,divination;やさしい;えき;793;96.66128103;0.01016869;N5;19;K;p4
803;803;替;exchange,spare,substitute,per-;かえる;たい;793;96.67144972;0.01016869;N4;6;K;p4
804;804;納;settlement,obtain,reap,pay,supply,store;おさめる;のう;793;96.6816184;0.01016869;N3;35;K;p4
805;805;致;doth,do,send,forward,cause,exert,incur,engage;いたす;ち;793;96.69178709;0.01016869;N4;38;K;p4
806;806;装;attire,dress,pretend,disguise,profess;よそおう;そう;793;96.70195578;0.01016869;N3;33;K;p4
807;807;角;angle,corner,square,horn,antlers;かど;かく;793;96.71212446;0.01016869;N5;5;K;p4
808;808;諦;truth,clarity,abandon,give up;あきらめる;てい;793;96.72229315;0.01016869;;-1;K;p4
809;809;賞;prize,reward,praise;ほめる;しょう;793;96.73246184;0.01016869;N4;40;K;p4
810;810;軽;lightly,trifling,unimportant;かるい;けい;793;96.74263053;0.01016869;N5;10;K;p4
811;811;雑;miscellaneous;まじえる;ざつ;793;96.75279921;0.01016869;N5;33;K;p4
812;812;震;quake,shake,tremble,quiver,shiver;ふるう;しん;793;96.7629679;0.01016869;N3;22;K;p4
813;813;低;lower,short,humble;ひくい;てい;814;96.77257166;0.00960376;N5;11;K;p4
814;814;効;merit,efficacy,efficiency,benefit;きく;こう;814;96.78217542;0.00960376;N3;25;K;p4
815;815;唇;lips;くちびる;しん;814;96.79177918;0.00960376;N2;47;K;p4
816;816;図;map,drawing,plan,extraordinary,audacious;え;ず;814;96.80138294;0.00960376;N3;5;K;p4
817;817;型;mould,type,model;かた;けい;814;96.81098670000002;0.00960376;N3;24;K;p4
818;818;式;style,ceremony,rite,function,method,system,form,expression;;しき;814;96.82059046;0.00960376;N3;15;K;p4
819;819;抑;repress,well,now,in the first place,push,shove,press,seal,do in spite of;おさえる;よく;814;96.83019422;0.00960376;N1;38;K;p4
820;820;握;grip,hold,mould sushi,bribe;にぎる;あく;814;96.83979798;0.00960376;N3;42;K;p4
821;821;敷;spread,pave,sit,promulgate;しく;ふ;814;96.84940174;0.00960376;N2;40;K;p4
822;822;旦;daybreak,dawn,morning;あきらか;たん;814;96.85900550000001;0.00960376;N1;55;K;p4
823;823;暑;sultry,hot,summer heat;あつい;しょ;814;96.86860926;0.00960376;N5;12;K;p4
824;824;殴;assault,hit,beat,thrash;なぐる;おう;814;96.87821302;0.00960376;N2;48;K;p4
