;Unnamed: 0;Ja;En;Reading;Frequency Rank;Cumulative Freq. Pct.;Frequency Pct.;JLPT Level;WK Level;Item Type;Tags
177;177;じゃん;isn't it?,don't you think?,right?,surely,come on;じゃん;178;70.01451418;0.07859059;;-1;V;p4
178;178;絵里;Name;;178;70.09310476;0.07859059;;-1;V;p4
179;179;生田目;Name;;180;70.17002321;0.07691845;;-1;V;p4
180;180;いう;to say,to utter,to declare;いう;181;70.24560394;0.07558073;N3;5;V;p4
181;181;そっ;that way (direction distant from the speaker, close to the listener);そちら;181;70.32118468;0.07558073;N1;-1;V;p4
182;182;日;Sunday;にち;183;70.39643098;0.07524631;N3;-1;V;p4
183;183;あー;ah!,oh!,alas!;ああ;184;70.47134286;0.07491188;N1;-1;V;p4
184;184;ため;good,advantage,benefit,welfare;ため;184;70.54625474;0.07491188;N4;-1;V;p4
185;185;柏木;oak tree;かしわぎ;186;70.62083219;0.07457745;;-1;V;p4
186;186;考える;to think (about, of),to think over,to ponder,to contemplate,to reflect (on),to meditate (on);かんがえる;186;70.69540964;0.07457745;N4;5;V;p4
187;187;よい;good,excellent,fine,nice,pleasant,agreeable;よい;188;70.76931824;0.07390859;N3;11;V;p4
188;188;待つ;to wait;まつ;189;70.84222355;0.07290531;N5;12;V;p4
189;189;そ;ancestor,forefather,progenitor;そ;190;70.91479443;0.07257088;;-1;V;p4
190;190;学校;school;がっこう;190;70.98736531;0.07257088;N5;7;V;p4
191;191;たち;"pluralizing suffix (esp. for people and animals; formerly honorific)";たち;192;71.05792962;0.07056431;;18;V;p4
192;192;もの;thing,object,article,stuff,substance;もの;193;71.12715622;0.06922660000000001;N5;9;V;p4
193;193;後;back,behind,rear;うしろ;194;71.19504511;0.06788889;N3;6;V;p4
194;194;典子;Princess Noriko of Takamado;;195;71.26193072;0.06688561;;-1;V;p4
195;195;違う;to differ (from),to vary;ちがう;195;71.32881633;0.06688561;N5;24;V;p4
196;196;という;called,named;という;197;71.39503307;0.06621675;;-1;V;p4
197;197;しか;deer (esp. the sika deer, Cervus nippon),cervid;しか;198;71.4609154;0.06588232;;36;V;p4
198;198;上原;Shigeru Uehara;;199;71.52579443;0.06487904;;-1;V;p4
199;199;先生;teacher,instructor,master;せんせい;199;71.59067347;0.06487904;N5;4;V;p4
200;200;力;force,strength,might,vigour (vigor),energy;ちから;199;71.65555251;0.06487904;N4;1;V;p4
201;201;話す;to talk,to speak,to converse,to chat;はなす;202;71.71976269;0.06421018;N5;8;V;p4
202;202;入れる;to put in,to let in,to take in,to bring in,to insert,to install (e.g. software),to set (a jewel, etc.),to ink in (e.g. tattoo);いれる;203;71.78363844;0.06387575;N5;1;V;p4
203;203;感じる;to feel,to sense,to experience;かんじる;203;71.8475142;0.06387575;N3;13;V;p4
204;204;犯人;offender,criminal,culprit;はんにん;203;71.91138995;0.06387575;N3;20;V;p4
205;205;世界;the world,society,the universe;せかい;206;71.97459685;0.0632069;N4;9;V;p4
206;206;千;1,000,thousand;せん;206;72.03780374;0.0632069;N5;2;V;p4
207;207;戻る;to turn back (e.g. half-way);もどる;208;72.10067621;0.06287247;N4;37;V;p4
208;208;入る;to enter,to go into;はいる;209;72.16321425;0.06253804;N5;1;V;p4
209;209;楽しい;enjoyable,fun,pleasant,happy,delightful;たのしい;210;72.22508344;0.06186919;N5;8;V;p4
210;210;良い;good,excellent,fine,nice,pleasant,agreeable;よい;210;72.28695262;0.06186919;N3;11;V;p4
211;211;ありがとう;thank you,thanks;ありがとう;212;72.34815295;0.06120033;N3;22;V;p4
212;212;枝;branch,bow,bough,twig,limb;えだ;212;72.40935328;0.06120033;N4;34;V;p4
213;213;もらう;to receive,to take,to accept;もらう;214;72.47021918;0.0608659;N3;-1;V;p4
214;214;好き;liked,well-liked,favourite,favorite;すき;214;72.53108509;0.0608659;N5;11;V;p4
215;215;あなた;you (referring to someone of equal or lower status);あなた;216;72.59161656;0.06053147;N1;-1;V;p4
216;216;マーガレット;marguerite (Chrysanthemum frutescens);マーガレット;216;72.65214803;0.06053147;;-1;V;p4
217;217;悪い;bad,poor,undesirable;わるい;216;72.71267950000001;0.06053147;N5;12;V;p4
218;218;部;department (in an organization),division,bureau;ぶ;219;72.77220769;0.05952819;N1;9;V;p4
219;219;一緒;together;いっしょ;220;72.83106703;0.05885933;N5;38;V;p4
220;220;もん;gate;もん;221;72.88959193;0.058524900000000005;N1;16;V;p4
221;221;町;town,block,neighbourhood,neighborhood;まち;222;72.94677912;0.05718719;N3;4;V;p4
222;222;ちゃ;tea;ちゃ;223;73.00363189;0.05685276;N3;-1;V;p4
223;223;えっ;huh?,what's up?;えっ;224;73.05914694;0.05551505;;-1;V;p4
224;224;ダミー;dummy;ダミー;225;73.11432757;0.05518062;;-1;V;p4
225;225;出す;to take out,to get out;だす;225;73.16950819;0.05518062;N5;2;V;p4
226;226;なん;difficulty,trouble,hardship;なん;227;73.22368553;0.05417734;N1;-1;V;p4
227;227;子;child;こ;227;73.27786287;0.05417734;N4;2;V;p4
228;228;時間;time;じかん;227;73.33204021;0.05417734;N5;8;V;p4
229;229;いく;to go,to move (in a direction or towards a specific location),to head (towards),to be transported (towards),to reach;いく;230;73.38588312;0.05384291;N1;5;V;p4
230;230;ちる;to fall (e.g. blossoms, leaves);ちる;231;73.43905718;0.05317406;N2;31;V;p4
231;231;方;direction,way,side,area (in a particular direction);ほう;231;73.49223124;0.05317406;N3;3;V;p4
232;232;なー;hey,say,look;なあ;233;73.54507087;0.05283963;;-1;V;p4
233;233;ねえ;older sister;ねえ;233;73.59791049;0.05283963;;-1;V;p4
234;234;お父さん;father,dad,papa,pa,pop,daddy,dada;おとうさん;235;73.65041569;0.0525052;N5;3;V;p4
235;235;なぁ;hey,say,look;なあ;236;73.70258647;0.05217077;;-1;V;p4
236;236;続く;to continue,to last,to go on;つづく;236;73.75475724;0.05217077;N4;19;V;p4
237;237;意味;meaning,significance,sense;いみ;238;73.80659358;0.05183634;N5;11;V;p4
238;238;ああ;ah!,oh!,alas!;ああ;239;73.85776107;0.05116749;N1;-1;V;p4
239;239;まあ;"just (e.g. ""just wait here""),come now,now, now";まあ;240;73.9082597;0.05049863;N3;-1;V;p4
240;240;明日;tomorrow;あした;240;73.95875834;0.05049863;N4;8;V;p4
241;241;んで;and then,and so,and,so then;んで;242;74.00892254;0.0501642;;-1;V;p4
242;242;警察;police;けいさつ;242;74.05908674;0.0501642;N4;17;V;p4
243;243;どこ;where,what place;どこ;244;74.10891652;0.04982978;N1;-1;V;p4
244;244;居る;to be (of animate objects),to exist;いる;244;74.1587463;0.04982978;N5;25;V;p4
245;245;ずっと;continuously in some state (for a long time, distance),throughout,all along,the whole time,all the way;ずっと;246;74.20824164;0.04949535;N3;-1;V;p4
246;246;同じ;same,identical,equal,uniform,equivalent,similar,common (origin),changeless,alike;おなじ;246;74.25773699;0.04949535;N5;5;V;p4
247;247;ぬ;not;ぬ;248;74.30689791;0.04916092;;-1;V;p4
248;248;映る;to be reflected,to harmonize with (harmonise),to come out (photo),to be projected,to be displayed (on a screen);うつる;249;74.3557244;0.04882649;N2;13;V;p4
249;249;きっと;surely,undoubtedly,almost certainly,most likely (e.g. 90 percent);きっと;250;74.40388204;0.04815764;N4;-1;V;p4
250;250;よく;nicely,properly,well,skillfully,skilfully;よく;250;74.45203968;0.04815764;N5;-1;V;p4
251;251;手;hand,arm;て;250;74.50019731;0.04815764;N5;2;V;p4
252;252;たり;"-ing and -ing (e.g. ""coming and going"")";たり;253;74.54802052;0.04782321;;-1;V;p4
253;253;っす;be,is;っす;253;74.59584373;0.04782321;;-1;V;p4
254;254;見える;to be seen,to be in sight;みえる;253;74.64366694;0.04782321;N4;4;V;p4
255;255;らしい;seeming ...,appearing ...;らしい;256;74.69115572;0.04748878;;-1;V;p4
256;256;作る;to make,to produce,to manufacture,to build,to construct;つくる;257;74.73831007;0.04715435;N2;26;V;p4
257;257;諸岡;Name;;258;74.78512999;0.04681992;;-1;V;p4
258;258;ごめん;your pardon,sorry,no thanks;ごめん;259;74.83161549;0.0464855;N2;39;V;p4
259;259;ただ;ordinary,common,usual;ただ;259;74.87810098;0.0464855;N3;49;V;p4
260;260;一緒に;together (with),at the same time,in a lump;いっしょに;259;74.92458648;0.0464855;;-1;V;p4
261;261;完;The End,Finis;かん;262;74.97040312;0.04581664;;-1;V;p4
