;Unnamed: 0;Ja;En;Reading;Frequency Rank;Cumulative Freq. Pct.;Frequency Pct.;JLPT Level;WK Level;Item Type;Tags
15;15;花村;Name;;16;30.62959421;1.04843187;;-1;V;p4
16;16;よ;world,society,public;よ;17;31.67267522;1.04308102;N1;4;V;p4
17;17;で;coming out,going out,outflow,efflux,rising (of the Sun or the Moon);で;18;32.69401842;1.0213431999999998;;-1;V;p4
18;18;いる;to be (of animate objects),to exist;いる;19;33.53811476;0.84409634;N5;25;V;p4
19;19;てる;to shine;てる;20;34.3404076;0.80229284;N2;-1;V;p4
20;20;ね;root (of a plant);ね;21;35.12898889;0.78858129;N3;12;V;p4
21;21;から;from (e.g. time, place, numerical quantity),since;から;22;35.91355704;0.78456815;;-1;V;p4
22;22;な;don't;な;23;36.65665612;0.74309908;;-1;V;p4
23;23;千枝;Name;;24;37.38570922;0.7290531;;-1;V;p4
24;24;里中;Name;;25;38.08968022;0.703971;;-1;V;p4
25;25;って;you said,he said,she said,they said;って;26;38.75385428;0.66417406;;-1;V;p4
26;26;う;the Rabbit (fourth sign of the Chinese zodiac),the Hare;う;27;39.38090684;0.62705255;N1;-1;V;p4
27;27;クマ;bear (any mammal of family Ursidae);くま;28;39.99658883;0.615682;;35;V;p4
