;Unnamed: 0;Ja;En;Kunyomi;Onyomi;Frequency Rank;Cumulative Freq. Pct.;Frequency Pct.;JLPT Level;WK Level;Item Type;Tags
1558;1558;睡;drowsy,sleep,die;ねむる;すい;1476;99.82148305;0.00112985;N3;27;K;p4
746;746;誤;mistake,err,do wrong,mislead;あやまる;ご;736;96.05059487;0.01186347;N3;36;K;p4
1210;1210;皮;pelt,skin,hide,leather,skin radical (no. 107);かわ;ひ;1184;99.13566159;0.00338956;N3;5;K;p4
994;994;互;mutually,reciprocally,together;たがい;ご;995;98.14873399999999;0.00564927;N3;35;K;p4
804;804;納;settlement,obtain,reap,pay,supply,store;おさめる;のう;793;96.6816184;0.01016869;N3;35;K;p4
791;791;青;blue,green;あお;せい;771;96.54942547;0.01073361;N3;5;K;p4
1163;1163;炎;inflammation,flame,blaze;ほのお;えん;1133;98.96561854;0.00395449;N3;35;K;p4
1299;1299;厄;unlucky,misfortune,bad luck,disaster;;やく;1294;99.39270340000002;0.00225971;N3;35;K;p4
747;747;谷;valley;たに;こく;736;96.06245834;0.01186347;N3;5;K;p4
1286;1286;鍋;pot,pan,kettle;なべ;か;1229;99.35993763;0.00282464;N3;35;K;p4
1320;1320;把;grasp,faggot,bunch,counter for bundles;;は;1294;99.44015728;0.00225971;N3;14;K;p4
